id,data
CPU-163-15-03,"{'name': 'CPU COM Express Mini Type', 'manufacturer': 'Eurotech', 'form_factor': '84mm x 55mm Mini form factor', 'processor': 'Intel Atom E Series', 'core_count': 'One, two, or four cores', 'processor_tdp': 'Starting at 4W', 'memory': 'Up to 8GB DDR3L ECC', 'io': '1x SATA, 3x USB 2.0, 1x USB 3.0, 1x Serial TX/RX, 8x DIO, 1x LVDS, 1x DDI (HDMI/DVI/DP)', 'operating_system': 'Windows IoT Enterprise, Linux (CentOS, Fedora, other Linux), RTOS, Everyware Software Framework', 'environmentals': 'Operating temperature: -40°C to +85°C, Storage temperature: -40°C to +85°C, RoHS, REACH', 'certifications': 'RoHS, REACH, PICMG COM Express R2.1 Type 10', 'short_summary': 'The CPU COM Express Mini Type is a rugged, fanless module based on the Intel Atom E Series, supporting up to 8GB ECC memory and designed for industrial applications.', 'full_summary': 'The CPU COM Express Mini Type is a rugged, fanless module designed to meet the requirements of industrial applications. It is based on the Intel Atom E Series processor family, offering configurations with one, two, or four cores. The module supports up to 8GB of DDR3L ECC memory and features a wide range of I/O interfaces. It is compliant with PICMG COM Express R2.1 Type 10 and supports various operating systems including Windows IoT Enterprise and Linux.', 'full_product_description': 'The CPU COM Express Mini Type is a rugged, fanless module designed to meet the requirements of industrial and rugged applications. It is based on the Intel Atom E Series processor family, offering configurations with one, two, or four cores and clock speeds up to 1.91 GHz. The module supports up to 8GB of DDR3L ECC memory and features a wide range of I/O interfaces including SATA, USB, Serial, DIO, LVDS, and DDI. It is compliant with PICMG COM Express R2.1 Type 10 and supports various operating systems including Windows IoT Enterprise, Linux, and RTOS. The module is designed for long life cycle applications and offers resistance to vibration and reliable data storage even in extended temperature ranges. Eurotech also provides professional services for deep module customization, BIOS personalization, and system development.'}"
CPU-162-22-01,"{'name': 'CPU COM Express Basic Type', 'manufacturer': 'Eurotech', 'form_factor': '125mm x 95mm Basic form factor', 'processor': 'Intel Core and Celeron', 'core_count': 'Dual and Quad core configurations', 'processor_tdp': '15W', 'memory': 'Up to 32GB DDR4 2400MHz Dual Channel', 'io': '1x Gbit Ethernet, 4x SATA, RAID support, 4x USB 2.0, 8x USB 3.0, 8-16x PCIe Gen 3 lanes, 3x independent video ports (LVDS, VGA, DDI), HD Audio', 'operating_system': 'Windows IoT Enterprise, Linux, Yocto, Fedora, Other Linux, RTOS', 'environmentals': 'Operating temperature: -40°C to 85°C, Storage temperature: -40°C to 85°C, Conformal coating options', 'certifications': 'RoHS, REACH, PICMG COM Express R2.1', 'short_summary': 'Rugged COM Express module with Intel Core and Celeron processors, supporting wide temperature ranges and multiple high-speed interfaces.', 'full_summary': 'The CPU COM Express Basic Type module features Intel Core and Celeron processors, dual and quad-core configurations, up to 32GB DDR4 memory, and a variety of high-speed interfaces. It supports wide operating temperatures and is designed for industrial, rugged, and fanless applications.', 'full_product_description': ""The CPU COM Express Basic Type module is designed to deliver intense computation for industrial and rugged applications. It features Intel Core and Celeron processors with dual and quad-core configurations, up to 32GB DDR4 memory, and multiple high-speed interfaces including PCIe lanes, SATA, USB, and independent video ports. The module supports wide operating temperatures, conformal coating options, and is compliant with PICMG COM Express R2.1. It also includes support for Windows IoT Enterprise, Linux, and other operating systems, along with Eurotech's IoT middleware and integration platform.""}"
AIM6-6300PI-8G-2.5S128G-P216B12,"{'name': 'Eagle Eyes AIM', 'manufacturer': 'AIC', 'form_factor': 'WxDxH: 250mm x 150mm x 50mm', 'processor': 'Intel Core i5-6300U', 'core_count': '2', 'processor_tdp': '15W', 'memory': 'DDR4, 16GB Max', 'io': '6x USB, 2x DP, 1x VGA, 4x RJ45 GbE PoE, 2x RS232, 2x RS485, 1x Audio Mic-in/Line-out', 'operating_system': 'Windows 10, Windows IoT, Linux', 'environmentals': 'Operating Temperature: -20°C to 60°C, Storage Temperature: -40°C to 85°C, Relative Humidity: 95% @ 60°C (non-condensing)', 'certifications': 'CE, FCC Class A, CB', 'short_summary': ""Eagle Eyes AIM is a fanless box computer powered by Intel's 6th Gen Core U series processor, featuring multiple I/O interfaces and wide temperature support."", 'full_summary': 'The Eagle Eyes AIM is a robust fanless box computer designed for industrial applications. It is powered by the 6th Generation Intel Core U series processor and supports a wide range of I/O interfaces including USB, DP, VGA, and PoE. The system is built to operate in harsh environments with a wide operating temperature range and multiple power protection features.', 'full_product_description': 'The Eagle Eyes AIM is an industrial-grade fanless box computer featuring the 6th Generation Intel Core U series processor. It offers a variety of I/O interfaces such as six USB ports, two DisplayPorts, one VGA port, and four RJ45 GbE PoE ports. The system supports up to 16GB of DDR4 memory and includes multiple power protection features like reverse voltage, over-voltage, under-voltage, and over-current protection. It is designed to operate in extreme temperatures ranging from -20°C to 60°C and is certified with CE, FCC Class A, and CB standards. The device also includes advanced features like AI system monitoring, predictive analysis, and easy expansion options with two MiniPCIe interfaces and SIM sockets.'}"
AIHDP-7500T-8G-2.5S256G-P216B12,"{'name': 'Eagle Eyes AIHD', 'manufacturer': 'AIC', 'form_factor': 'DIN Rail Box Computer, 260mm x 200mm x 80mm', 'processor': 'Intel Core i7, 7th Gen (Kaby Lake)', 'core_count': '4 cores, 8 threads', 'processor_tdp': '65W', 'memory': 'Two DDR4 SODIMM, Max 32GB', 'io': 'Six RJ45 GbE, Six USB ports, Two DP, One DVI-D, One VGA, One RS232, One RS485, Three SIM Push-Push sockets', 'operating_system': 'Windows 10, Windows IoT, Linux', 'environmentals': 'Operating Temperature: -20°C to 60°C, Storage Temperature: -40°C to 85°C, Relative Humidity: 5% to 95% non-condensing', 'certifications': 'CE, FCC Class A, CB', 'short_summary': 'Eagle Eyes AIHD is a DIN Rail Box Computer with Intel Core i7, 7th Gen processor, supporting various I/O interfaces and wide temperature range.', 'full_summary': 'Eagle Eyes AIHD is a high-performance DIN Rail Box Computer powered by Intel Core i7, 7th Gen (Kaby Lake) processor. It supports up to 32GB DDR4 memory, multiple I/O interfaces including six RJ45 GbE ports, six USB ports, and various video outputs. Designed for industrial applications, it operates in a wide temperature range and includes features like surge protection, remote ignition control, and easily replaceable RTC battery.', 'full_product_description': 'The Eagle Eyes AIHD is an advanced DIN Rail Box Computer designed for industrial applications. It features the 7th Generation Intel Core i7 processor, providing robust performance with 4 cores and 8 threads. The system supports up to 32GB of DDR4 memory and includes a variety of I/O interfaces such as six RJ45 GbE ports, six USB ports, two DisplayPorts, one DVI-D, and one VGA port. It also includes three SIM Push-Push sockets for wireless communication modules. The device is built with a durable aluminum metal chassis and operates in a wide temperature range from -20°C to 60°C. Additional features include surge protection, remote ignition control, and an easily replaceable RTC battery. The Eagle Eyes AIHD is certified with CE, FCC Class A, and CB standards, making it suitable for various industrial environments.'}"
AIH-7700T-8G-2.5S256G-P216B12,"{'name': 'Eagle Eyes AIH', 'manufacturer': 'AIH', 'form_factor': 'W 260 mm x D 200 mm x H 80 mm', 'processor': 'Intel Xenon E Core S Series', 'core_count': '4 cores, 8 threads', 'processor_tdp': '65 W', 'memory': 'Two DDR4 SODIMM, Max 32 GB', 'io': 'Two RJ45 GbE, Four RJ45 GbE PoE, Six USB ports, Two RS232, Four RS485, Two DP, One DVI-D, One VGA', 'operating_system': 'Windows 10, Windows IoT, Linux', 'environmentals': 'Operating Temperature: -20°C to 60°C, Storage Temperature: -40°C to 85°C, Relative Humidity: 10% to 90% non-condensing', 'certifications': 'EMC CE/FCC Class A, Safety Certifications CB', 'short_summary': 'Eagle Eyes AIH is a rugged, fanless box computer with Intel Xenon E Core S Series processor, multiple I/O interfaces, and wide temperature range support.', 'full_summary': 'Eagle Eyes AIH is a high-performance, rugged, fanless box computer featuring the Intel Xenon E Core S Series processor. It supports a wide range of I/O interfaces including multiple Ethernet ports, USB ports, and display outputs. The system is designed for harsh environments with a wide operating temperature range and various power protection features.', 'full_product_description': 'The Eagle Eyes AIH is a robust, fanless embedded box PC powered by the Intel Xenon E Core S Series processor. It offers extensive connectivity options with two RJ45 GbE ports, four RJ45 GbE PoE ports, six USB ports, and multiple display outputs including DP, DVI-D, and VGA. The system supports up to 32 GB of DDR4 memory and features three internal SATA ports for SSDs. Designed for industrial applications, it operates in temperatures ranging from -20°C to 60°C and includes various power protection mechanisms. The AIH also supports Windows 10, Windows IoT, and Linux operating systems, making it versatile for different use cases.'}"
S26361-F5000-J004,"{'name': 'DS mSTX Industrial Series', 'manufacturer': 'Kontron', 'form_factor': 'Mini-STX 147 x 140 mm', 'processor': 'Intel Celeron J4005, Intel Celeron J4105, Intel Pentium Silver J5005', 'core_count': 'Dual Core, Quad Core', 'processor_tdp': '10W', 'memory': 'DDR4 SDRAM, up to 8GB', 'io': '2x DisplayPort, Dual Channel LVDS, eDP, 4x USB 3.0, 2x USB 2.0, 2x SATA III, M.2 SSD, M.2 WLAN/Bluetooth, Dual GbE LAN, RS232/422/485, GPIO', 'operating_system': 'Windows, Linux', 'environmentals': 'Operating temperature range: 0°C to 60°C', 'certifications': 'FCC Class B, CE Class B, UKCA', 'short_summary': 'The DS mSTX Industrial Series is a compact motherboard supporting Intel Celeron and Pentium Silver processors, offering robust graphics performance and a wide range of I/O interfaces.', 'full_summary': 'The DS mSTX Industrial Series motherboard supports Intel Celeron J4005, J4105, and Pentium Silver J5005 processors. Despite its small Mini-STX form factor, it provides excellent graphics performance with dual DisplayPort connectors supporting 4K displays. It offers high functionality with a wide range of I/O interfaces including USB, SATA, M.2 slots, and dual GbE LAN. Designed for fanless operation, it supports an enhanced operating temperature range of 0°C to 60°C and low power consumption.', 'full_product_description': 'The DS mSTX Industrial Series motherboard by Kontron is designed for industrial applications requiring compact size and high performance. It supports Intel Celeron J4005, J4105, and Pentium Silver J5005 processors, offering dual and quad-core options with a TDP of 10W. The motherboard features integrated Intel UHD Graphics, dual DisplayPort connectors, and supports up to 8GB of DDR4 SDRAM. It includes a variety of I/O interfaces such as USB 3.0, USB 2.0, SATA III, M.2 slots for SSD and WLAN/Bluetooth modules, and dual GbE LAN. The board is designed for fanless operation and supports an operating temperature range of 0°C to 60°C. It is certified with FCC Class B, CE Class B, and UKCA standards, making it suitable for various industrial environments.'}"
DPX-E130-S6A1E,"{'name': 'DPXE Gaming System', 'manufacturer': 'Advantech Innocore', 'form_factor': 'Compact size 270 x 200 x 60 mm', 'processor': 'AMD G-Series APU', 'core_count': 'Dual/Single core options', 'processor_tdp': '6W to 9W', 'memory': '2 x SODIMM sockets DDR3 1600 MT/s, 4GB total, Optional Up to 8GB', 'io': 'USB, Ethernet, SATA, mSATA, CompactFlash, CFast, JAMMA, Audio, COM ports', 'operating_system': 'Microsoft operating system licenses', 'environmentals': 'Fanless enclosure, Operating without system active, Logs system resets/brownouts events', 'certifications': 'EMC CE Class A, RoHS, WEEE', 'short_summary': 'The DPXE Gaming System is a low power, high performance solution designed for the Italian gaming industry, featuring AMD G-Series APU, multiple I/O options, and robust security features.', 'full_summary': 'The DPXE Gaming System by Advantech Innocore is a complete gaming solution designed specifically for the revised Italian AWP regulations. It features an AMD G-Series APU with dual and single core options, low power consumption, and a compact form factor. The system includes a full set of gaming features, security I/O, and a fanless enclosure. It supports multiple memory configurations, various I/O interfaces, and comes with a comprehensive software API package for easy integration.', 'full_product_description': 'The DPXE Gaming System is a fully featured gaming solution designed to meet the revised Italian AWP regulations. It is powered by the AMD G-Series embedded chipset, offering low power consumption and high performance. The system includes a JAMMA interface, multiple I/O options, and robust security features such as smart card interfaces and intrusion detection. It supports up to 8GB of DDR3 memory and offers various storage options including CompactFlash, CFast, and mSATA. The fanless enclosure ensures silent operation, and the system is compliant with EMC CE Class A, RoHS, and WEEE certifications. The DPXE Gaming System is ideal for both new and retrofit applications in the gaming industry.'}"
CPU-301-16-02,"{'name': 'CPU Ultra Low Power SBCCoM', 'manufacturer': 'Eurotech', 'form_factor': '82 x 50 mm', 'processor': 'NXP iMX', 'core_count': 'Single Core, Dual Core, Quad Core', 'processor_tdp': 'Typically 1W or less', 'memory': 'Up to 2GB DDR3L', 'io': 'Ethernet, USB, Serial, Digital IO, Video, Audio, PCI Express, SPI', 'operating_system': 'Linux, Windows Embedded Compact', 'environmentals': 'Operating Temp: -40°C to 85°C (Extended), 0°C to 60°C (Commercial); Storage Temp: -40°C to 85°C', 'certifications': 'RoHS, REACH', 'short_summary': 'Ultra low power CPU with NXP iMX technology, suitable for IoT and multimedia applications.', 'full_summary': 'The CPU Ultra Low Power SBCCoM by Eurotech features NXP iMX technology, offering single, dual, and quad-core configurations. It supports HD multimedia playback, rugged environments, and IoT applications with low power consumption, making it ideal for battery-operated and power-constrained devices.', 'full_product_description': 'The CPU Ultra Low Power SBCCoM by Eurotech is designed for flexible deployment in IoT and multimedia applications. It offers configurations with single, dual, and quad-core NXP iMX processors, supporting up to 2GB DDR3L memory and various I/O interfaces including Ethernet, USB, Serial, Digital IO, Video, Audio, PCI Express, and SPI. The CPU operates typically at 1W or less, making it suitable for battery-operated devices. It supports HD multimedia playback on up to four independent displays and is rugged enough for industrial environments with extended temperature ranges and enhanced vibration tolerance. The CPU is available as a standalone SBC or a Computer Module with a carrier board. It supports Linux and Windows Embedded Compact operating systems and is certified for RoHS and REACH compliance.'}"
CPU-521-17-02,"{'name': 'CPU MiniITX SBC Intel Core Celeron', 'manufacturer': 'Eurotech', 'form_factor': 'MiniITX, 170mm x 170mm, Low Profile 44mm', 'processor': 'Intel Core, Celeron', 'core_count': 'Dual Core', 'processor_tdp': '15W', 'memory': 'Up to 32GB DDR3L 1600MHz, Dual Channel', 'io': '2x Gbit Ethernet, 4x USB 3.0, 4x USB 2.0, 2x SATA, 3x HDMI, 1x LVDS, 1x DP, 2x Mini PCIe, 1x SIM Slot, 1x RS-232/422/485, 1x RS-232, 1x RS-485, 1x RS-232 Header, 1x RS-485 Header, 1x Digital IO, 1x Line-out, 1x Mic-in', 'operating_system': 'Windows IoT Enterprise, Linux, Yocto, CentOS, Fedora, RTOS', 'environmentals': 'Operating Temp: -40°C to 85°C, Storage Temp: -40°C to 85°C', 'certifications': 'RoHS, REACH Compliance', 'short_summary': 'Rugged MiniITX SBC with Intel Core and Celeron processors, supporting wide operating temperature and multiple I/O interfaces.', 'full_summary': 'The CPU MiniITX SBC is a rugged single board computer featuring Intel Core and Celeron processors, designed for industrial and fanless applications. It supports a wide range of I/O interfaces, multiple independent displays, and operates in extreme temperatures.', 'full_product_description': 'The CPU MiniITX SBC from Eurotech is a rugged single board computer designed to deliver intense computation for industrial and fanless applications. It features Intel Core and Celeron processors, dual-core configurations, and supports up to 32GB DDR3L RAM. The board offers a wide range of I/O interfaces including 2 Gbit Ethernet ports, 4 USB 3.0 ports, 4 USB 2.0 ports, 2 SATA interfaces, 3 HDMI ports, 1 LVDS, 1 DP, and 2 Mini PCIe sockets. It supports RAID, SIM slot, and operates in temperatures ranging from -40°C to 85°C. The board is compliant with RoHS and REACH standards and supports various operating systems including Windows IoT Enterprise, Linux, Yocto, CentOS, Fedora, and RTOS. Eurotech also offers professional services for deep module customization, BIOS personalization, and system development.'}"
CPU-161-17-01,"{'name': 'CPU COM Express Compact', 'manufacturer': 'Eurotech', 'form_factor': '95mm x 95mm Compact form factor', 'processor': 'Intel Core and Celeron', 'core_count': 'Dual core', 'processor_tdp': '15W', 'memory': '8GB DDR3L 1600MHz Dual Channel', 'io': '1x Gbit Ethernet, 3x SATA, 4x USB 2.0, 8x USB 3.0, 8x PCIe Gen 2 lanes, 3x independent video ports (LVDS, VGA, DDI)', 'operating_system': 'Windows IoT Enterprise, Linux', 'environmentals': 'Operating temperature: -40°C to 85°C, Conformal coating options', 'certifications': 'RoHS, REACH, PICMG COM Express R2.1 Type 6', 'short_summary': 'The CPU COM Express Compact module is designed for industrial, rugged, and fanless applications, featuring Intel Core and Celeron processors, multiple I/O interfaces, and wide operating temperature support.', 'full_summary': 'The CPU COM Express Compact module from Eurotech is built to deliver intense computation for industrial, rugged, and fanless applications. It features Intel Core and Celeron processors, dual-core configurations, and supports a wide range of high-speed interfaces including Ethernet, SATA, USB, PCIe, and multiple video ports. The module is compliant with PICMG COM Express R2.1 Type 6 and supports operating temperatures from -40°C to 85°C with optional conformal coating.', 'full_product_description': 'The CPU COM Express Compact module by Eurotech is a robust solution for demanding industrial applications. It features 4th Gen Intel Core and Celeron processors with dual-core configurations and a thermal design power (TDP) of 15W, enabling fanless designs. The module supports up to 8GB DDR3L 1600MHz dual-channel memory and offers a rich set of I/O interfaces including 1 Gbit Ethernet, 3 SATA interfaces with RAID support, 4 USB 2.0, 8 USB 3.0, and 8 PCIe Gen 2 lanes. It also supports three independent video outputs (LVDS, VGA, DDI) and is compliant with PICMG COM Express R2.1 Type 6. The module is designed to operate in harsh environments with an operating temperature range of -40°C to 85°C and optional conformal coating. Supported operating systems include Windows IoT Enterprise and various Linux distributions. Eurotech also offers professional services for deep module customization, BIOS personalization, and IoT integration.'}"
"cPCI-EX3620DslashE3845slashM4G,ETT,CC","{'name': 'CompactPCI QuadCore Intel Atom Processor Blade', 'manufacturer': 'ADLINK Technology', 'form_factor': '6U, 4HP/8HP CompactPCI, 233.35mm x 160mm (L x W)', 'processor': 'Quad-core Intel Atom Processor E3845 SoC', 'core_count': '4', 'processor_tdp': '10W', 'memory': '8GB DDR3L ECC soldered memory', 'io': 'VGA, USB, 2x GbE, COM, PS/2 keyboard/mouse, Line-in, Line-out, SATA connector', 'operating_system': 'Windows 7/8/10, Red Hat Enterprise Linux, Fedora, Wind River VxWorks', 'environmentals': 'Operating Temperature: -20°C to 70°C (fanless), -40°C to 85°C (screened, forced air flow); Storage Temperature: -55°C to 85°C; Relative Humidity: 95% non-condensing; Shock: 15G peak, 11ms duration; Vibration: 1.88Grms random vibration, 5-500Hz, 3 axes', 'certifications': 'CE, FCC', 'short_summary': 'CompactPCI blade with quad-core Intel Atom processor, 8GB DDR3L ECC memory, and extensive I/O options.', 'full_summary': 'The CompactPCI QuadCore Intel Atom Processor Blade features a low power quad-core Intel Atom Processor E3845 SoC, 8GB DDR3L ECC soldered memory, onboard 32GB SSD support, and Smart Embedded Management Agent (SEMA) for system health monitoring. It offers optional additional GbE ports and MIL-STD M connectors.', 'full_product_description': 'The CompactPCI QuadCore Intel Atom Processor Blade is designed for high-performance embedded applications. It features a quad-core Intel Atom Processor E3845 SoC with a 10W TDP, 8GB DDR3L ECC soldered memory, and onboard 32GB SSD support. The blade includes Smart Embedded Management Agent (SEMA) for system health monitoring and offers extensive I/O options including VGA, USB, 2x GbE, COM, PS/2 keyboard/mouse, Line-in, Line-out, and SATA connector. It supports various operating systems including Windows 7/8/10, Red Hat Enterprise Linux, Fedora, and Wind River VxWorks. The blade is compliant with PICMG standards and is designed to operate in harsh environments with an operating temperature range of -20°C to 70°C (fanless) and -40°C to 85°C (screened, forced air flow). It is certified for CE and FCC standards.'}"
conga-TS170slashG3900E,"{'name': 'Conga TS', 'manufacturer': 'Congatec', 'form_factor': 'COM Express Basic 125 x 95 mm', 'processor': 'Intel Xeon E3-1505M v5, Intel Core i7-6820EQ, Intel Celeron G3900E', 'core_count': 'Quad Core, Dual Core', 'processor_tdp': '45W TDP, 25W cTDP', 'memory': 'DDR4 SODIMM, up to 32GB, ECC support', 'io': 'PCIe Gen3, SATA, USB 3.0, USB 2.0, Ethernet, LPC, I2C, UART, HD Audio', 'operating_system': 'Microsoft Windows, Microsoft Windows IoT Enterprise, Linux', 'environmentals': 'Operating Temperature: 0°C to 60°C, Storage Temperature: -20°C to 70°C, Humidity: 10% to 90% non-condensing', 'certifications': 'CE', 'short_summary': 'High-performance COM Express Basic module with Intel Xeon and Core processors, supporting up to 32GB DDR4 ECC memory.', 'full_summary': 'The Congatec Conga TS is a high-performance COM Express Basic module featuring Intel Xeon and Core processors. It supports up to 32GB DDR4 ECC memory and offers a wide range of I/O interfaces including PCIe Gen3, SATA, USB 3.0, and Ethernet. The module is suitable for data center applications and supports various operating systems including Microsoft Windows and Linux.', 'full_product_description': 'The Congatec Conga TS is designed for high-performance embedded applications. It features Intel Xeon and Core processors, providing robust processing power with up to quad-core configurations. The module supports up to 32GB of DDR4 ECC memory, ensuring data integrity and reliability. It offers a comprehensive set of I/O interfaces including PCIe Gen3, SATA, USB 3.0, and Ethernet, making it suitable for a variety of applications. The Conga TS also supports advanced technologies such as Intel Turbo Boost, Hyper-Threading, and Virtualization. It is compatible with multiple operating systems including Microsoft Windows and Linux, and is certified with CE standards. The module operates within a temperature range of 0°C to 60°C and can be stored in temperatures ranging from -20°C to 70°C, with humidity levels between 10% and 90% non-condensing.'}"
conga-TC370slashi3-8145UE,"{'name': 'Conga TC', 'manufacturer': 'Congatec', 'form_factor': 'COM Express Compact 95 x 95 mm', 'processor': 'Intel Core i7-8665UE, Intel Core i5-8365UE, Intel Core i3-8145UE, Intel Celeron 4305UE', 'core_count': 'Quad Core, Dual Core', 'processor_tdp': '15W TDP (configurable to 10W)', 'memory': 'Dual channel DDR4-2400 MT/s, up to 64GB', 'io': '4x PCI Express Gen 3 lanes, 2x Serial ATA Gen 3, 4x USB 3.1 Gen 2, 8x USB 2.0, LPC bus, I2C bus, 2x UART', 'operating_system': 'Microsoft Windows 10, Microsoft Windows IoT Enterprise, Linux', 'environmentals': 'Operating: 0°C to 60°C, Storage: -40°C to 85°C, Humidity: Operating 10% to 90% rH non-condensing, Storage 5% to 95% rH non-condensing', 'certifications': 'CE', 'short_summary': 'The Conga TC is a COM Express Compact module featuring Intel Core and Celeron processors, supporting up to 64GB DDR4 memory, and offering a variety of I/O interfaces.', 'full_summary': 'The Conga TC is a high-performance COM Express Compact module designed by Congatec. It features Intel Core i7, i5, i3, and Celeron processors with up to quad-core configurations. The module supports up to 64GB of dual-channel DDR4 memory and offers extensive I/O options including PCI Express, Serial ATA, USB, LPC bus, I2C bus, and UART. It is suitable for a wide range of applications with operating temperatures from 0°C to 60°C.', 'full_product_description': ""The Conga TC is a versatile COM Express Compact module from Congatec, equipped with Intel's 8th generation Core and Celeron processors. It supports up to 64GB of dual-channel DDR4-2400 MT/s memory and provides a comprehensive set of I/O interfaces including 4x PCI Express Gen 3 lanes, 2x Serial ATA Gen 3, 4x USB 3.1 Gen 2, 8x USB 2.0, LPC bus, I2C bus, and 2x UART. The module is designed for robust performance in various environments, with operating temperatures ranging from 0°C to 60°C and storage temperatures from -40°C to 85°C. It also supports multiple operating systems including Microsoft Windows 10, Microsoft Windows IoT Enterprise, and Linux. The Conga TC is CE certified and is ideal for applications requiring reliable and high-performance computing.""}"
conga-QA3slashE3815-2G eMMC4,"{'name': 'Conga QA', 'manufacturer': 'Congatec', 'form_factor': '70 mm x 70 mm', 'processor': 'Intel Atom E3845 1.91 GHz Quad Core', 'core_count': 'Quad Core', 'processor_tdp': '10 W', 'memory': 'Dual Channel 4 GB onboard DDR3L 1333 MT/s', 'io': '4x USB 2.0, 1x USB 3.0, 2x SATA, 1x SDIO, 4x PCIe, I2C Bus, LPC bus, 1x SPI', 'operating_system': 'Microsoft Windows, Linux, Android, Yocto', 'environmentals': 'Commercial: Operating 0°C to 60°C, Storage -20°C to 80°C; Industrial: Operating -40°C to 85°C, Storage -40°C to 85°C; Humidity: Operating 10% to 90% RH non-condensing, Storage 5% to 95% RH non-condensing', 'certifications': 'CE', 'short_summary': 'High-performance Qseven module with Intel Atom and Celeron processors, supporting multiple operating systems and extensive I/O interfaces.', 'full_summary': 'The Conga QA is a high-performance Qseven module featuring Intel Atom and Celeron processors. It supports multiple operating systems including Microsoft Windows, Linux, Android, and Yocto. The module offers extensive I/O interfaces such as USB, SATA, SDIO, PCIe, and more. It is designed for both commercial and industrial applications with a wide range of operating temperatures and humidity levels.', 'full_product_description': 'The Conga QA is a versatile Qseven module designed by Congatec. It features Intel Atom and Celeron processors with options ranging from single to quad-core configurations. The module supports dual-channel DDR3L memory up to 4 GB and offers a variety of I/O interfaces including USB, SATA, SDIO, PCIe, and more. It is compatible with multiple operating systems such as Microsoft Windows, Linux, Android, and Yocto. The Conga QA is suitable for both commercial and industrial environments, with operating temperature ranges from 0°C to 60°C for commercial use and -40°C to 85°C for industrial use. The module also includes features like Intel HD Graphics, high-definition audio, and various display interfaces. Certifications include CE, ensuring compliance with industry standards.'}"
36028-0000-99-1,"{'name': 'COMecWL', 'manufacturer': 'Kontron', 'form_factor': '95 mm x 95 mm', 'processor': 'Intel Core i7-8665UE, Intel Core i5-8365UE, Intel Core i3-8145UE, Intel Celeron 4305UE', 'core_count': '4', 'processor_tdp': '15W', 'memory': 'Up to 32GB DDR4', 'io': '4x USB 3.1, 4x USB 2.0, 2x SATA 6Gb/s, 1x PCIe x4, 1x PCIe x1, 1x GbE LAN', 'operating_system': 'Windows, Linux, VxWorks', 'environmentals': 'Commercial: 0°C to 60°C, Extended: -25°C to 75°C, Industrial: -40°C to 85°C', 'certifications': 'CE, UL, WEEE, RoHS II', 'short_summary': ""High-performance, feature-rich Computer-on-Module based on the standardized COM Express compact form factor with Intel's 8th Generation Core Series processors."", 'full_summary': ""The COMecWL ES delivers high-performance, feature-rich Computer-on-Modules based on the standardized COM Express compact form factor with Intel's single package BGA System-on-Chip (SoC). The SoCs contain Intel's 8th Generation Core Series CPU processors. Through the use of COM Express connectors, the COMecWL is easily exchangeable and offers flexibility for customers designing embedded devices based on individual carrier boards. The Kontron COMecWL ES modules allow up to 32GB DDR4 memory and are suited for harsh operating conditions in industrial environments."", 'full_product_description': ""The COMecWL ES delivers high-performance, feature-rich Computer-on-Modules based on the standardized COM Express compact form factor with Intel's single package BGA System-on-Chip (SoC). The SoCs contain Intel's 8th Generation Core Series CPU processors. Through the use of COM Express connectors, the COMecWL is easily exchangeable and offers flexibility for customers designing embedded devices based on individual carrier boards. The Kontron COMecWL ES modules allow up to 32GB DDR4 memory and are suited for harsh operating conditions in industrial environments. For example, rugged modules are available for use within a temperature range of -40°C to 85°C. The option for soldered main memory (up to 16GB DDR4) ensures even more robustness. Kontron also offers a screened E2 variant. The COMecWL is ideally suited as a powerful successor to existing solutions and takes pin assignment and feature implementation into account. Typical applications include communication, digital signage, professional gaming, entertainment, medical imaging, surveillance, security, industrial edge computing, as well as industrial plant and machine/robot control at the shop floor level and in the control room. The new COM Express Compact modules support Kontron APPROTECT security solution based on Wibu-Systems CodeMeter. Kontron APPROTECT Licensing also enables new business models such as pay-per-use and time-based trial versions.""}"
